episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
0,1.0,-1.8984471171961759,-5.964707850985565,-8.772760581395204,-1.1014613136649132,1.9680867604911327,[-1.1014613136649132, 1.9680867604911327],0.0,False,True,0.2915131046549943,0,48.06927451701628,8.405,prepare,0.0
0,2.0,-1.8985742136812802,-5.96469063976059,-8.773750312884836,-1.1993303149938583,1.9599506221711636,[-1.1993303149938583, 1.9599506221711636],1.0,False,True,0.29124633439275355,0,48.06927451701628,8.47,in_progress,0.0
0,3.0,-1.8887014359556311,-5.9644873844279855,-8.331139523289249,-3.7729310989379883,2.0715596675872803,[-3.7729310989379883, 2.0715596675872803],1.0,False,True,0.3114801470387709,0,48.06927451701628,8.54,in_progress,0.0
0,4.0,-1.8633693292157145,-5.967968222946891,-8.307856104343987,-6.995991468429565,2.154264389537275,[-6.995991468429565, 2.154264389537275],1.0,False,True,0.36466718381124336,1,48.06927451701628,8.603,in_progress,0.0
0,5.0,-1.8239293301997623,-5.977213902773543,-9.132158271253326,-1.879270300269127,2.1703499611467123,[-1.879270300269127, 2.1703499611467123],1.0,False,True,0.44868916867028114,1,48.06927451701628,8.674,in_progress,0.0
0,6.0,-1.7694589437167845,-5.990189899169845,-10.15956311781447,-0.3694325778633356,2.2138928058557212,[-0.3694325778633356, 2.2138928058557212],1.0,False,True,0.5647971464735821,1,48.06927451701628,8.737,in_progress,0.0
0,7.0,-1.6954380529163018,-6.003274469950058,-10.132105491347236,5.127371996641159,1.863910712301731,[5.127371996641159, 1.863910712301731],1.0,False,True,0.7211908441323436,1,48.06927451701628,8.801,in_progress,0.0
0,8.0,-1.6152251601167558,-6.015501192854431,-9.672879565231607,1.7901979386806488,2.141125242225826,[1.7901979386806488, 2.141125242225826],1.0,False,True,0.8899849339787139,1,48.06927451701628,8.872,in_progress,0.0
0,9.0,-1.515872179132769,-6.02866833493134,-8.968135043601594,-1.5717221796512604,2.2754777101799846,[-1.5717221796512604, 2.2754777101799846],1.0,False,True,1.09841325344305,2,48.06927451701628,8.939,in_progress,0.0
0,10.0,-1.4026924143427988,-6.052013085743885,-10.185586128412863,2.3977645486593246,2.119236435741186,[2.3977645486593246, 2.119236435741186],1.0,False,True,1.338646960754398,2,48.06927451701628,9.006,in_progress,0.0
0,11.0,-1.2822777239819811,-6.079241076024974,-11.374033961910087,11.184192895889282,1.6062994673848152,[11.184192895889282, 1.6062994673848152],1.0,False,True,1.5949955608491009,3,48.06927451701628,9.074,in_progress,0.0
0,12.0,-1.157268083644921,-6.101242338027442,-10.772177748815468,7.59895920753479,1.959356926381588,[7.59895920753479, 1.959356926381588],1.0,False,True,1.859032123935786,3,48.06927451701628,9.136,in_progress,0.0
0,13.0,-1.04198620463367,-6.119169201458423,-9.976687088996647,3.9634117484092712,2.21531916083768,[3.9634117484092712, 2.21531916083768],1.0,False,True,2.10189267665266,3,48.06927451701628,9.204,in_progress,0.0
0,14.0,-0.9166604497143813,-6.139128722633415,-9.67240696932692,1.5989921987056732,2.1827193601056933,[1.5989921987056732, 2.1827193601056933],1.0,False,True,2.3658893132648804,4,48.06927451701628,9.272,in_progress,0.0
0,15.0,-0.787520785663571,-6.164325506394946,-10.355245346958766,7.3833127319812775,1.7936037480831146,[7.3833127319812775, 1.7936037480831146],1.0,False,True,2.6395573109783363,4,48.06927451701628,9.338,in_progress,0.0
0,16.0,-0.6562406174393258,-6.1881848735360006,-10.27938160713053,5.299696773290634,2.1080430522561073,[5.299696773290634, 2.1080430522561073],1.0,False,True,2.917114553982391,5,48.06927451701628,9.406,in_progress,0.0
0,17.0,-0.525725963356113,-6.208630740205657,-9.725324294520066,1.1738740280270576,2.2731606289744377,[1.1738740280270576, 2.2731606289744377],1.0,False,True,3.1919817820297967,5,48.06927451701628,9.472,in_progress,0.0
0,18.0,-0.3948880922584653,-6.236407512135735,-10.876872325040914,5.603137314319611,1.906917318701744,[5.603137314319611, 1.906917318701744],1.0,False,True,3.47000315972021,6,48.06927451701628,9.538,in_progress,0.0
0,19.0,-0.2596302922672237,-6.262415780913936,-10.905637762389143,6.330909579992294,2.0205114781856537,[6.330909579992294, 2.0205114781856537],1.0,False,True,3.756472501435416,6,48.06927451701628,9.603,in_progress,0.0
0,20.0,-0.13167691700367698,-6.279753878200354,-9.463864787840553,2.200881913304329,2.2909553479403257,[2.200881913304329, 2.2909553479403257],1.0,False,True,4.025233433290415,6,48.06927451701628,9.673,in_progress,0.0
0,21.0,0.005098617742113953,-6.298610726885335,-8.736980335050783,-1.3906893879175186,1.9928128719329834,[-1.3906893879175186, 1.9928128719329834],1.0,False,True,4.312260962282517,7,48.06927451701628,9.738,in_progress,0.0
0,22.0,0.13971870433777123,-6.321555667297355,-9.28838372871752,-2.687734141945839,2.1177323646843433,[-2.687734141945839, 2.1177323646843433],1.0,False,True,4.596959095871542,7,48.06927451701628,9.8,in_progress,0.0
0,23.0,0.27276530051968206,-6.350606028791712,-10.769053575680132,-3.1743161380290985,2.3637861385941505,[-3.1743161380290985, 2.3637861385941505],1.0,False,True,4.880190238784257,8,48.06927451701628,9.871,in_progress,0.0
0,24.0,0.4096790038793886,-6.3888710118685905,-13.293281415320351,3.471270874142647,1.8628523238003254,[3.471270874142647, 1.8628523238003254],1.0,False,True,5.176416993734404,8,48.06927451701628,9.94,in_progress,0.0
0,25.0,0.5441270336411683,-6.427491711142749,-14.702369175700488,5.230999141931534,1.946885585784912,[5.230999141931534, 1.946885585784912],1.0,False,True,5.466840090192241,9,48.06927451701628,10.005,in_progress,0.0
0,26.0,0.6776545340732876,-6.460174290109833,-14.175790623594972,6.760759502649307,1.7561574429273605,[6.760759502649307, 1.7561574429273605],1.0,False,True,5.754460064656428,9,48.06927451701628,10.072,in_progress,0.0
0,27.0,0.8063554897164309,-6.482208121549375,-12.033525219504286,7.661216855049133,1.5423131063580513,[7.661216855049133, 1.5423131063580513],1.0,False,True,6.025476440475618,10,48.06927451701628,10.137,in_progress,0.0
0,28.0,0.9365448298185955,-6.493226714277242,-8.558605417096345,-6.7183153331279755,2.023086193948984,[-6.7183153331279755, 2.023086193948984],1.0,False,True,6.294473401872941,10,48.06927451701628,10.207,in_progress,0.0
0,29.0,1.0567860226065922,-6.501878798749707,-6.7633388766619404,-8.10947835445404,2.2077428540214896,[-8.10947835445404, 2.2077428540214896],1.0,False,True,6.541153295775241,10,48.06927451701628,10.273,in_progress,0.0
0,30.0,1.189949045287307,-6.516122022402841,-6.560750300688024,-4.027926027774811,1.9933701381087303,[-4.027926027774811, 1.9933701381087303],1.0,False,True,6.8167709650810275,11,48.06927451701628,10.338,in_progress,0.0
0,31.0,1.3230653090203024,-6.533127693248329,-6.885344418964358,-2.577643319964409,1.7711679562926292,[-2.577643319964409, 1.7711679562926292],1.0,False,True,7.0973870927736575,11,48.06927451701628,10.397,in_progress,0.0
0,32.0,1.4595242080834445,-6.543047130413605,-5.535477088804003,1.42391849309206,1.6296717375516891,[1.42391849309206, 1.6296717375516891],1.0,False,True,7.379140060384967,12,48.06927451701628,10.47,in_progress,0.0
0,33.0,1.584194198526191,-6.544110565557791,-3.207481556689196,12.134316265583038,1.8760785423219204,[12.134316265583038, 1.8760785423219204],1.0,False,True,7.661483758472124,12,48.06927451701628,10.538,in_progress,0.0
0,34.0,1.7048136562943879,-6.537404131720283,-0.469194868322053,7.444992810487747,1.915511004626751,[7.444992810487747, 1.915511004626751],1.0,False,True,7.911266360186113,13,48.06927451701628,10.603,in_progress,0.0
0,35.0,1.8291697240045024,-6.5259627217876295,2.0872935509756103,1.6182387247681618,1.5380465388298035,[1.6182387247681618, 1.5380465388298035],0.5,False,True,8.19764866298721,13,48.06927451701628,10.673,in_progress,0.0
0,36.0,1.9594746915116217,-6.512823418251617,3.77413133172574,5.183912068605423,1.5257476195693016,[5.183912068605423, 1.5257476195693016],0.5,False,True,8.469971877966598,13,48.06927451701628,10.738,in_progress,0.0
0,37.0,2.076456432055087,-6.4926110221302835,6.469018335383629,5.840476602315903,1.705547034740448,[5.840476602315903, 1.705547034740448],0.5,False,True,8.715671035401309,14,48.06927451701628,10.806000000000001,in_progress,0.0
0,38.0,2.18742907117759,-6.467265327053121,9.10622296855749,1.2190881371498108,1.5672760754823685,[1.2190881371498108, 1.5672760754823685],0.5,False,True,8.983335220661779,14,48.06927451701628,10.875,in_progress,0.0
0,39.0,2.2962541846175792,-6.438002403075455,11.594421279639143,1.034352220594883,1.5649952739477158,[1.034352220594883, 1.5649952739477158],0.5,False,True,9.217036003493082,15,48.06927451701628,10.939,in_progress,0.0
0,40.0,2.4051312983217037,-6.407913987082397,13.133999750343442,2.2802788764238358,1.6863276362419128,[2.2802788764238358, 1.6863276362419128],0.5,False,True,9.492579256995088,15,48.06927451701628,11.003,in_progress,0.0
0,41.0,2.512493790081486,-6.372516527218017,15.282762452777705,4.148307591676712,1.6244461089372635,[4.148307591676712, 1.6244461089372635],0.5,False,True,9.72774953311962,15,48.06927451701628,11.069,in_progress,0.0
0,42.0,2.6187631982371946,-6.3282865485201985,18.349559774216665,2.2510233521461487,1.8572697788476944,[2.2510233521461487, 1.8572697788476944],0.5,False,True,9.966389849035236,16,48.06927451701628,11.141,in_progress,0.0
0,43.0,2.726357941807276,-6.2783655794029345,21.147205335222292,0.4166668374091387,1.8248161301016808,[0.4166668374091387, 1.8248161301016808],0.5,False,True,10.258744961532065,16,48.06927451701628,11.208,in_progress,0.0
0,44.0,2.8360762521284424,-6.229237717727103,22.35469746832386,0.6744126230478287,1.7361444160342216,[0.6744126230478287, 1.7361444160342216],0.5,False,True,10.508771533549552,17,48.06927451701628,11.27,in_progress,0.0
0,45.0,2.941461453453521,-6.178288426095721,23.80133856483307,5.034201443195343,1.543871209025383,[5.034201443195343, 1.543871209025383],0.5,False,True,10.798383597446062,17,48.06927451701628,11.326,in_progress,0.0
0,46.0,3.054235646332002,-6.115811922244371,26.24017021425876,5.505115985870361,1.6557792276144028,[5.505115985870361, 1.6557792276144028],0.5,False,True,11.065885831854095,18,48.06927451701628,11.403,in_progress,0.0
0,47.0,3.14559977038088,-6.055850120038212,29.103360331843785,3.2743415236473083,1.7721374481916428,[3.2743415236473083, 1.7721374481916428],0.5,False,True,11.29323036224508,18,48.06927451701628,11.466,in_progress,0.0
0,48.0,3.245593326746424,-5.992486987395493,30.429117359621127,2.3846979439258575,1.9299711883068085,[2.3846979439258575, 1.9299711883068085],0.5,False,True,11.574024862414173,18,48.06927451701628,11.533,in_progress,0.0
0,49.0,3.3461100121832774,-5.926387729837506,31.65561884068797,1.2823943048715591,1.9289960898458958,[1.2823943048715591, 1.9289960898458958],0.5,False,True,11.822725669169811,19,48.06927451701628,11.604,in_progress,0.0
0,50.0,3.4528154857319517,-5.860167616423714,31.692415632863028,3.168165609240532,2.0617733225226402,[3.168165609240532, 2.0617733225226402],1.0,False,True,12.09427005682967,19,48.06927451701628,11.656,in_progress,0.0
0,51.0,3.5669579588264315,-5.784511698111869,32.53340617548677,2.8390800207853317,2.0999442040920258,[2.8390800207853317, 2.0999442040920258],1.0,False,True,12.375176384025421,20,48.06927451701628,11.738,in_progress,0.0
0,52.0,3.670668179630968,-5.712777103087071,33.53615619518012,8.95075410604477,2.2768083005212247,[8.95075410604477, 2.2768083005212247],1.0,False,True,12.640194934599954,20,48.06927451701628,11.803,in_progress,0.0
0,53.0,3.7744109776198225,-5.630333978259809,35.827380560933854,8.72886747121811,2.5012682415544987,[8.72886747121811, 2.5012682415544987],1.0,False,True,12.913716011019178,21,48.06927451701628,11.875,in_progress,0.0
0,54.0,3.884850390061902,-5.532325981486172,38.73893606477833,16.403170824050903,2.0538725815713406,[16.403170824050903, 2.0538725815713406],1.0,False,True,13.224246174647769,21,48.06927451701628,11.934,in_progress,0.0
